Time,v1,v2,vRL
0.000441,3.6685724,0.080172814,0.05891025
0.000442,3.6674657,0.079174936,0.058916736
0.000443,3.6663566,0.07817521,0.058922913
0.000444,3.665245,0.07717368,0.05892877
0.000445,3.6641312,0.07617035,0.058934316
0.000446,3.6630151,0.07516526,0.058939543
0.000447,3.661897,0.07415843,0.058944456
0.000448,3.6607761,0.07314989,0.058949053
0.000449,3.6596534,0.07213966,0.058953334
0.00045,3.6585286,0.07112777,0.058957297
0.000451,3.6574013,0.07011425,0.05896094
0.000452,3.6562722,0.06909911,0.05896427
0.000453,3.6551409,0.0680824,0.058967277
0.000454,3.6540074,0.06706413,0.058969967
0.000455,3.652872,0.06604432,0.05897234
0.000456,3.6517346,0.06502302,0.05897439
0.000457,3.6505954,0.06400023,0.05897612
0.000458,3.649454,0.062975995,0.058977533
0.000459,3.648311,0.06195033,0.05897862
0.00046,3.6471658,0.06092327,0.058979392
0.000461,3.6460187,0.059894845,0.05897984
0.000462,3.64487,0.05886507,0.058979966
0.000463,3.6437194,0.057833984,0.05897977
0.000464,3.6425672,0.056801606,0.05897925
0.000465,3.641413,0.055767965,0.05897841
0.000466,3.6402571,0.054733094,0.058977246
0.000467,3.6390998,0.053697012,0.05897576
0.000468,3.6379406,0.05265975,0.05897395
0.000469,3.63678,0.051621336,0.058971815
0.00047,3.6356177,0.050581798,0.058969356
0.000471,3.634454,0.04954116,0.058966573
0.000472,3.6332886,0.048499458,0.058963466
0.000473,3.6321218,0.04745671,0.058960035
0.000474,3.6309533,0.046412952,0.05895628
0.000475,3.6297836,0.045368206,0.058952197
0.000476,3.6286125,0.04432249,0.05894779
0.000477,3.62744,0.043275826,0.058943056
0.000478,3.6262662,0.04222825,0.058938
0.000479,3.625091,0.041179802,0.058932617
0.00048,3.6239145,0.0401305,0.058926906
0.000481,3.622737,0.039080374,0.05892087
0.000482,3.621558,0.038029455,0.05891451
0.000483,3.6203778,0.036977768,0.058907818
0.000484,3.6191967,0.035925344,0.058900803
0.000485,3.618014,0.03487221,0.05889346
0.000486,3.6168308,0.033818394,0.05888579
0.000487,3.6156461,0.032763924,0.058877796
0.000488,3.6144607,0.03170883,0.058869474
0.000489,3.613274,0.030653138,0.058860824
0.00049,3.6120865,0.029596878,0.058851846
0.000491,3.610898,0.02854008,0.05884254
0.000492,3.6097088,0.027482774,0.058832906
0.000493,3.6085186,0.026424984,0.058822945
0.000494,3.6073275,0.025366742,0.05881266
0.000495,3.6061356,0.024308076,0.058802042
0.000496,3.604943,0.023249015,0.0587911
0.000497,3.6037495,0.022189569,0.058779832
0.000498,3.6025553,0.021129766,0.05876823
0.000499,3.6013606,0.020069651,0.058756307
0.0005,3.6001651,0.019009251,0.058744054
0.000501,3.598969,0.017948594,0.058731474
0.000502,3.5977724,0.01688771,0.05871857
0.000503,3.5965753,0.01582663,0.058705334
0.000504,3.5953774,0.014765377,0.05869177
0.000505,3.5941792,0.013703987,0.058677882
0.000506,3.5929806,0.012642484,0.058663663
0.000507,3.5917814,0.011580901,0.05864912
0.000508,3.590582,0.010519264,0.058634248
0.000509,3.5893822,0.009457605,0.05861905
0.00051,3.588182,0.008395951,0.05860352
0.000511,3.5869815,0.0073343334,0.05858767
0.000512,3.5857809,0.00627278,0.05857149
0.000513,3.58458,0.005211321,0.058554985
0.000514,3.5833788,0.004149986,0.05853815
0.000515,3.5821774,0.0030888044,0.05852099
0.000516,3.580976,0.0020278061,0.058503505
0.000517,3.5797746,0.0009670205,0.058485694
0.000518,3.578573,-9.3553645e-05,0.058467556
0.000519,3.5773714,-0.0011538677,0.058449093
0.00052,3.5761697,-0.0022138865,0.058430307
0.000521,3.574968,-0.003273581,0.058411192
0.000522,3.5737665,-0.004332921,0.058391754
0.000523,3.572565,-0.005391878,0.05837199
0.000524,3.571364,-0.006450422,0.058351904
0.000525,3.5701628,-0.0075085233,0.05833149
0.000526,3.5689619,-0.008566153,0.058310755
