Time,hares,foxes
791.7,968.7025,6.4434104
791.8,972.27246,6.4167414
791.9,975.8568,6.3902965
792,979.4557,6.3640757
792.1,983.06915,6.338076
792.2,986.6972,6.3122973
792.3,990.3399,6.2867374
792.4,993.9973,6.261396
792.5,997.6695,6.2362704
792.6,1001.3565,6.21136
792.7,1005.0584,6.186663
792.8,1008.7752,6.162179
792.9,1012.507,6.137906
793,1016.25385,6.113843
793.1,1020.01575,6.0899887
793.2,1023.7928,6.066342
793.3,1027.5851,6.042901
793.4,1031.3926,6.0196652
793.5,1035.2153,5.996633
793.6,1039.0535,5.9738035
793.7,1042.9071,5.951175
793.8,1046.7761,5.928747
793.9,1050.6606,5.906518
794,1054.5608,5.8844867
794.1,1058.4767,5.8626523
794.2,1062.4081,5.8410134
794.3,1066.3553,5.819569
794.4,1070.3184,5.7983184
794.5,1074.2974,5.77726
794.6,1078.2921,5.756392
794.7,1082.303,5.735715
794.8,1086.3298,5.7152267
794.9,1090.3728,5.6949267
795,1094.4319,5.6748137
795.1,1098.5072,5.6548867
795.2,1102.5988,5.6351447
795.3,1106.7067,5.6155868
795.4,1110.8309,5.596212
795.5,1114.9717,5.577019
795.6,1119.1289,5.5580077
795.7,1123.3027,5.539176
795.8,1127.4932,5.5205235
795.9,1131.7002,5.50205
796,1135.9241,5.483753
796.1,1140.1648,5.4656334
796.2,1144.4222,5.447689
796.3,1148.6967,5.4299192
796.4,1152.9882,5.4123235
796.5,1157.2966,5.3949003
796.6,1161.6222,5.37765
796.7,1165.9648,5.3605704
796.8,1170.3248,5.343662
796.9,1174.7021,5.3269224
797,1179.0968,5.3103523
797.1,1183.5088,5.29395
797.2,1187.9384,5.277715
797.3,1192.3854,5.261647
797.4,1196.85,5.2457447
797.5,1201.3324,5.230007
797.6,1205.8324,5.214434
797.7,1210.3502,5.1990247
797.8,1214.886,5.183778
797.9,1219.4396,5.168693
798,1224.0112,5.15377
798.1,1228.6008,5.139008
798.2,1233.2086,5.124406
798.3,1237.8346,5.109963
798.4,1242.4789,5.0956793
798.5,1247.1414,5.0815535
798.6,1251.8223,5.067585
798.7,1256.5216,5.053774
798.8,1261.2394,5.0401187
798.9,1265.9758,5.0266194
799,1270.7308,5.013275
799.1,1275.5046,5.0000854
799.2,1280.2972,4.98705
799.3,1285.1085,4.9741673
799.4,1289.9388,4.961438
799.5,1294.7881,4.948861
799.6,1299.6564,4.9364357
799.7,1304.5438,4.924162
799.8,1309.4504,4.9120383
799.9,1314.3762,4.9000654
800,1319.3214,4.8882427
800.1,1324.2859,4.876569
800.2,1329.2699,4.8650436
800.3,1334.2734,4.8536673
800.4,1339.2965,4.8424387
800.5,1344.3392,4.831358
800.6,1349.4017,4.820424
800.7,1354.484,4.809637
800.8,1359.5862,4.7989964
800.9,1364.7083,4.7885017
801,1369.8503,4.7781525
801.1,1375.0126,4.767948
801.2,1380.1948,4.7578893
801.3,1385.3975,4.7479744
801.4,1390.6202,4.7382035
801.5,1395.8635,4.728577
801.6,1401.1272,4.719094
801.7,1406.4114,4.7097535
801.8,1411.7161,4.7005568
801.9,1417.0415,4.691502
802,1422.3877,4.68259
802.1,1427.7546,4.67382
802.2,1433.1425,4.665192
802.3,1438.5511,4.6567054
802.4,1443.981,4.6483603
802.5,1449.4319,4.6401563
802.6,1454.9039,4.6320934
802.7,1460.3972,4.6241713
802.8,1465.9117,4.6163893
802.9,1471.4478,4.6087484
803,1477.0052,4.6012473
803.1,1482.5842,4.5938864
803.2,1488.1848,4.5866656
803.3,1493.8071,4.5795846
803.4,1499.4512,4.5726433
803.5,1505.1172,4.5658417
803.6,1510.8049,4.5591793
803.7,1516.5148,4.5526567
803.8,1522.2467,4.546273
803.9,1528.0007,4.540029
804,1533.777,4.5339246
804.1,1539.5756,4.527959
804.2,1545.3965,4.5221324
804.3,1551.2399,4.516445
804.4,1557.1058,4.5108976
804.5,1562.9944,4.505489
804.6,1568.9056,4.5002193
804.7,1574.8396,4.495089
804.8,1580.7965,4.490098
804.9,1586.7762,4.4852467
805,1592.779,4.4805346
805.1,1598.8048,4.475962
805.2,1604.8539,4.471529
805.3,1610.9261,4.467236
805.4,1617.0216,4.463083
805.5,1623.1406,4.4590697
805.6,1629.2831,4.455197
805.7,1635.449,4.451464
805.8,1641.6387,4.4478717
805.9,1647.8519,4.4444203
806,1654.0891,4.44111
806.1,1660.3501,4.4379406
806.2,1666.635,4.4349127
806.3,1672.9441,4.432026
806.4,1679.2772,4.429281
806.5,1685.6345,4.426679
806.6,1692.0161,4.424219
806.7,1698.4221,4.4219017
806.8,1704.8525,4.4197273
806.9,1711.3075,4.4176965
807,1717.787,4.4158096
807.1,1724.2913,4.4140663
807.2,1730.8202,4.412468
807.3,1737.3741,4.411014
807.4,1743.9529,4.4097056
807.5,1750.5568,4.4085426
807.6,1757.1857,4.407526
807.7,1763.8397,4.406656
807.8,1770.5192,4.405933
807.9,1777.2239,4.4053574
808,1783.954,4.4049296
808.1,1790.7097,4.4046507
808.2,1797.491,4.4045205
808.3,1804.298,4.4045405
808.4,1811.1306,4.4047103
808.5,1817.9893,4.4050307
808.6,1824.8738,4.405503
808.7,1831.7843,4.406127
808.8,1838.721,4.4069037
808.9,1845.6838,4.4078336
809,1852.6729,4.408918
809.1,1859.6884,4.4101562
809.2,1866.7303,4.4115505
809.3,1873.7987,4.4131007
809.4,1880.8938,4.4148073
809.5,1888.0155,4.416672
809.6,1895.1641,4.418695
809.7,1902.3395,4.4208775
809.8,1909.5417,4.4232197
809.9,1916.7712,4.425723
810,1924.0277,4.428388
810.1,1931.3114,4.431216
810.2,1938.6224,4.4342074
810.3,1945.9608,4.437363
810.4,1953.3267,4.4406843
810.5,1960.72,4.4441724
810.6,1968.141,4.447828
810.7,1975.5897,4.4516516
810.8,1983.0663,4.4556446
810.9,1990.5708,4.459809
811,1998.1031,4.464144
811.1,2005.6636,4.4686527
811.2,2013.2522,4.4733353
811.3,2020.869,4.478193
811.4,2028.5142,4.483227
811.5,2036.1877,4.488438
811.6,2043.8898,4.4938283
811.7,2051.6204,4.4993987
811.8,2059.3796,4.5051503
811.9,2067.1677,4.5110846
812,2074.9846,4.517203
812.1,2082.8303,4.5235066
812.2,2090.705,4.5299973
812.3,2098.609,4.536676
812.4,2106.542,4.543545
812.5,2114.5042,4.5506043
812.6,2122.4956,4.557857
812.7,2130.5166,4.5653043
812.8,2138.5671,4.572947
812.9,2146.6472,4.580787
813,2154.757,4.5888267
813.1,2162.8967,4.597067
813.2,2171.066,4.6055098
813.3,2179.2654,4.614157
813.4,2187.4946,4.6230106
813.5,2195.754,4.632072
813.6,2204.0435,4.6413426
813.7,2212.3633,4.6508255
813.8,2220.7136,4.660522
813.9,2229.0942,4.6704335
814,2237.5054,4.680563
814.1,2245.947,4.6909122
814.2,2254.4194,4.701483
814.3,2262.9224,4.7122774
814.4,2271.4563,4.723298
814.5,2280.0212,4.7345467
814.6,2288.6172,4.7460256
814.7,2297.244,4.757737
814.8,2305.902,4.7696843
814.9,2314.5913,4.7818685
815,2323.312,4.794292
815.1,2332.064,4.806958
815.2,2340.8477,4.819869
815.3,2349.6626,4.8330274
815.4,2358.5093,4.8464355
815.5,2367.3877,4.860096
815.6,2376.2979,4.874012
815.7,2385.2397,4.888186
815.8,2394.2139,4.902621
815.9,2403.2197,4.917319
816,2412.2578,4.932284
816.1,2421.3281,4.9475183
816.2,2430.4307,4.963025
816.3,2439.5654,4.978808
816.4,2448.7324,4.994869
816.5,2457.9321,5.0112123
816.6,2467.1643,5.0278406
816.7,2476.429,5.0447574
816.8,2485.7263,5.061966
816.9,2495.0566,5.07947
817,2504.4194,5.0972724
817.1,2513.8154,5.1153774
817.2,2523.2441,5.133788
817.3,2532.706,5.1525087
817.4,2542.201,5.1715426
817.5,2551.729,5.190893
817.6,2561.29,5.210565
817.7,2570.8848,5.230562
817.8,2580.5125,5.2508883
817.9,2590.1738,5.271548
818,2599.8684,5.2925444
818.1,2609.5967,5.313883
818.2,2619.3586,5.335567
818.3,2629.154,5.3576016
818.4,2638.9832,5.3799915
818.5,2648.8462,5.4027405
818.6,2658.743,5.425854
818.7,2668.6736,5.4493365
818.8,2678.6382,5.4731927
818.9,2688.6365,5.497428
819,2698.6692,5.5220466
819.1,2708.7358,5.5470543
819.2,2718.8364,5.5724564
819.3,2728.9714,5.598258
819.4,2739.1406,5.6244645
819.5,2749.344,5.6510816
819.6,2759.5815,5.678115
819.7,2769.8538,5.7055697
819.8,2780.1602,5.7334523
819.9,2790.501,5.761769
820,2800.8762,5.790525
820.1,2811.2861,5.819727
820.2,2821.7305,5.8493814
820.3,2832.2095,5.879494
820.4,2842.723,5.9100723
820.5,2853.2712,5.941122
820.6,2863.854,5.9726505
820.7,2874.4714,6.004665
820.8,2885.1238,6.0371714
820.9,2895.8108,6.070178
821,2906.5325,6.103692
821.1,2917.2888,6.13772
821.2,2928.08,6.172271
821.3,2938.9062,6.207351
821.4,2949.767,6.242969
821.5,2960.6628,6.2791333
821.6,2971.5935,6.3158517
821.7,2982.5588,6.3531327
821.8,2993.559,6.3909845
821.9,3004.594,6.4294157
822,3015.664,6.468436
822.1,3026.7688,6.5080533
822.2,3037.9082,6.548278
822.3,3049.0828,6.5891185
822.4,3060.292,6.6305847
822.5,3071.536,6.6726866
822.6,3082.8147,6.7154336
822.7,3094.1282,6.7588367
822.8,3105.4763,6.8029056
822.9,3116.8594,6.847651
823,3128.2769,6.893083
823.1,3139.7292,6.9392138
823.2,3151.216,6.986054
823.3,3162.7373,7.0336146
823.4,3174.2932,7.0819077
823.5,3185.8838,7.130945
823.6,3197.5085,7.1807384
823.7,3209.1677,7.231301
823.8,3220.8613,7.2826443
823.9,3232.5889,7.3347816
824,3244.3508,7.387726
824.1,3256.147,7.441491
824.2,3267.977,7.49609
824.3,3279.841,7.5515366
824.4,3291.7388,7.6078453
824.5,3303.6707,7.665031
824.6,3315.636,7.7231073
824.7,3327.635,7.78209
824.8,3339.6675,7.8419943
824.9,3351.7332,7.9028363
825,3363.8323,7.964631
825.1,3375.9646,8.027395
825.2,3388.1301,8.0911455
825.3,3400.3284,8.155899
825.4,3412.5593,8.221673
825.5,3424.823,8.288485
825.6,3437.1191,8.356352
825.7,3449.4478,8.425295
825.8,3461.8086,8.49533
825.9,3474.2012,8.566477
826,3486.626,8.638757
826.1,3499.0823,8.712188
826.2,3511.57,8.786791
826.3,3524.089,8.862587
826.4,3536.6394,8.939597
826.5,3549.2205,9.017843
826.6,3561.8325,9.097347
826.7,3574.4749,9.178131
826.8,3587.1475,9.260219
826.9,3599.85,9.343633
827,3612.5825,9.428398
827.1,3625.3447,9.514539
827.2,3638.136,9.60208
827.3,3650.9563,9.691047
827.4,3663.8054,9.781466
827.5,3676.6829,9.8733635
827.6,3689.5886,9.966767
827.7,3702.5222,10.061704
827.8,3715.4832,10.158203
827.9,3728.4717,10.256292
828,3741.4868,10.356003
828.1,3754.5288,10.457363
828.2,3767.5967,10.560405
828.3,3780.6907,10.66516
828.4,3793.81,10.77166
828.5,3806.9543,10.879938
828.6,3820.1235,10.990026
828.7,3833.317,11.101962
828.8,3846.5342,11.215777
828.9,3859.775,11.331509
829,3873.0386,11.449193
829.1,3886.3247,11.568868
829.2,3899.6328,11.690571
829.3,3912.9626,11.81434
829.4,3926.3135,11.940217
829.5,3939.6848,12.06824
829.6,3953.0764,12.198453
829.7,3966.4873,12.330897
829.8,3979.917,12.465615
829.9,3993.3652,12.602653
830,4006.831,12.742053
830.1,4020.314,12.883863
830.2,4033.8135,13.0281315
830.3,4047.329,13.174904
830.4,4060.8596,13.324232
830.5,4074.4048,13.476164
830.6,4087.9639,13.630752
830.7,4101.536,13.788049
830.8,4115.1206,13.948107
830.9,4128.717,14.110983
831,4142.324,14.2767315
831.1,4155.9414,14.44541
831.2,4169.568,14.617077
831.3,4183.203,14.791792
831.4,4196.8457,14.969616
831.5,4210.495,15.150612
831.6,4224.15,15.334843
831.7,4237.81,15.522374
831.8,4251.474,15.713271
831.9,4265.141,15.907604
832,4278.81,16.10544
832.1,4292.48,16.306852
832.2,4306.15,16.51191
832.3,4319.819,16.72069
832.4,4333.485,16.933268
832.5,4347.148,17.149717
832.6,4360.8066,17.370123
832.7,4374.4595,17.59456
832.8,4388.1055,17.823116
832.9,4401.7427,18.05587
833,4415.371,18.292913
833.1,4428.9883,18.534328
833.2,4442.5938,18.780209
833.3,4456.1855,19.030643
833.4,4469.762,19.28573
833.5,4483.3228,19.54556
833.6,4496.865,19.810234
833.7,4510.3887,20.07985
833.8,4523.891,20.35451
833.9,4537.371,20.63432
834,4550.827,20.919384
834.1,4564.2573,21.209812
834.2,4577.6597,21.505716
834.3,4591.033,21.807207
834.4,4604.3755,22.1144
834.5,4617.6855,22.427418
834.6,4630.9604,22.746376
834.7,4644.1987,23.071402
834.8,4657.3984,23.402617
834.9,4670.5576,23.74015
835,4683.6743,24.084135
835.1,4696.746,24.434704
835.2,4709.771,24.791992
835.3,4722.747,25.156141
835.4,4735.672,25.52729
835.5,4748.5425,25.905588
835.6,4761.358,26.291178
835.7,4774.1147,26.684214
835.8,4786.8105,27.084848
835.9,4799.4434,27.49324
836,4812.01,27.909548
836.1,4824.5083,28.333933
836.2,4836.9355,28.766565
836.3,4849.2886,29.207613
836.4,4861.565,29.657248
836.5,4873.762,30.115648
836.6,4885.8765,30.58299
836.7,4897.906,31.059462
836.8,4909.846,31.545246
836.9,4921.6953,32.040535
837,4933.449,32.545517
837.1,4945.1055,33.0604
837.2,4956.66,33.58537
837.3,4968.1104,34.12064
837.4,4979.4526,34.66642
837.5,4990.683,35.22291
837.6,5001.7983,35.79034
837.7,5012.7944,36.36892
837.8,5023.6685,36.958874
837.9,5034.4155,37.560425
838,5045.0327,38.17381
838.1,5055.5156,38.799255
838.2,5065.861,39.437004
838.3,5076.063,40.08729
838.4,5086.119,40.75037
838.5,5096.0244,41.42648
838.6,5105.775,42.11588
838.7,5115.3657,42.81882
838.8,5124.793,43.535564
838.9,5134.052,44.266376
839,5143.137,45.01152
839.1,5152.045,45.771263
839.2,5160.7705,46.545883
839.3,5169.3086,47.335655
839.4,5177.654,48.14086
839.5,5185.8022,48.96178
839.6,5193.748,49.798706
839.7,5201.4863,50.65192
839.8,5209.0117,51.52172
839.9,5216.319,52.4084
840,5223.4023,53.31226
840.1,5230.2573,54.233593
840.2,5236.877,55.17271
840.3,5243.257,56.129913
840.4,5249.391,57.10551
840.5,5255.2734,58.099808
840.6,5260.8984,59.113117
840.7,5266.26,60.145756
840.8,5271.352,61.19803
840.9,5276.169,62.270256
841,5280.7046,63.36275
841.1,5284.9526,64.47583
841.2,5288.9067,65.6098
841.3,5292.5615,66.765
841.4,5295.9097,67.94172
841.5,5298.9453,69.14028
841.6,5301.662,70.361
841.7,5304.053,71.60419
841.8,5306.113,72.87015
841.9,5307.8345,74.159195
842,5309.211,75.47163
842.1,5310.2363,76.80775
842.2,5310.9043,78.167854
842.3,5311.2075,79.55224
842.4,5311.1396,80.96119
842.5,5310.695,82.39499
842.6,5309.8657,83.85392
842.7,5308.646,85.33824
842.8,5307.03,86.84822
842.9,5305.01,88.38412
843,5302.5796,89.946175
843.1,5299.7334,91.53463
843.2,5296.465,93.14971
843.3,5292.7666,94.79164
843.4,5288.634,96.460625
843.5,5284.0596,98.15686
843.6,5279.0376,99.88053
843.7,5273.5625,101.6318
843.8,5267.628,103.41082
843.9,5261.2285,105.21774
844,5254.3584,107.05268
844.1,5247.012,108.91576
844.2,5239.1846,110.807045
844.3,5230.87,112.72663
844.4,5222.064,114.67457
844.5,5212.761,116.65088
844.6,5202.9575,118.65558
844.7,5192.6475,120.68867
844.8,5181.828,122.75011
844.9,5170.494,124.83984
845,5158.642,126.957794
845.1,5146.269,129.10387
845.2,5133.371,131.27791
845.3,5119.9453,133.47978
845.4,5105.989,135.7093
845.5,5091.4995,137.96625
845.6,5076.4746,140.25038
845.7,5060.9126,142.56142
845.8,5044.8125,144.89908
845.9,5028.172,147.263
846,5010.991,149.65285
846.1,4993.269,152.0682
846.2,4975.0054,154.50865
846.3,4956.201,156.97371
846.4,4936.856,159.46289
846.5,4916.9717,161.97565
846.6,4896.5493,164.51143
846.7,4875.591,167.06963
846.8,4854.0986,169.6496
846.9,4832.075,172.25067
847,4809.5234,174.87213
847.1,4786.4473,177.51324
847.2,4762.8506,180.1732
847.3,4738.738,182.85123
847.4,4714.114,185.54645
847.5,4688.984,188.25797
847.6,4663.3535,190.98488
847.7,4637.2295,193.72623
847.8,4610.6187,196.48102
847.9,4583.5273,199.24821
848,4555.9634,202.0268
848.1,4527.9346,204.81564
848.2,4499.45,207.61366
848.3,4470.5186,210.4197
848.4,4441.149,213.23256
848.5,4411.3516,216.05109
848.6,4381.1357,218.87401
848.7,4350.512,221.70009
848.8,4319.4927,224.52806
848.9,4288.0874,227.35663
849,4256.3086,230.18446
849.1,4224.168,233.01022
849.2,4191.6787,235.83257
849.3,4158.8525,238.65013
849.4,4125.7026,241.46152
849.5,4092.2427,244.26534
849.6,4058.4858,247.06021
849.7,4024.446,249.8447
849.8,3990.1375,252.6174
849.9,3955.5742,255.37689
850,3920.7705,258.12177
850.1,3885.7415,260.8506
850.2,3850.5017,263.56195
850.3,3815.066,266.25446
850.4,3779.4495,268.9267
850.5,3743.667,271.57727
850.6,3707.7344,274.2048
850.7,3671.6663,276.80792
850.8,3635.478,279.38528
850.9,3599.185,281.93552
851,3562.8027,284.45737
851.1,3526.3462,286.94952
851.2,3489.8303,289.4107
851.3,3453.2703,291.83966
851.4,3416.6814,294.2352
851.5,3380.078,296.59613
851.6,3343.475,298.92126
851.7,3306.887,301.2095
851.8,3270.3284,303.45978
851.9,3233.813,305.67102
852,3197.3552,307.8422
852.1,3160.9683,309.97235
852.2,3124.666,312.06052
852.3,3088.4614,314.1058
852.4,3052.3677,316.10736
852.5,3016.397,318.06436
852.6,2980.562,319.97604
852.7,2944.8748,321.84164
852.8,2909.3467,323.6605
852.9,2873.9893,325.43195
853,2838.8135,327.1554
853.1,2803.8298,328.8303
853.2,2769.049,330.45612
853.3,2734.4807,332.03244
853.4,2700.1345,333.55878
853.5,2666.0195,335.0348
853.6,2632.1445,336.46014
853.7,2598.5183,337.83453
853.8,2565.1484,339.1577
853.9,2532.043,340.42953
854,2499.209,341.64975
854.1,2466.6536,342.81833
854.2,2434.383,343.93515
854.3,2402.4036,345.00018
854.4,2370.7212,346.01346
854.5,2339.341,346.97498
854.6,2308.2683,347.88486
854.7,2277.5076,348.74323
854.8,2247.0632,349.5502
854.9,2216.9392,350.306
855,2187.1392,351.01083
855.1,2157.6663,351.66498
855.2,2128.524,352.2687
855.3,2099.714,352.8224
855.4,2071.2397,353.3263
855.5,2043.1024,353.78088
855.6,2015.304,354.1865
855.7,1987.846,354.5436
855.8,1960.7292,354.85263
855.9,1933.955,355.1141
856,1907.5236,355.3285
856.1,1881.4355,355.49634
856.2,1855.6908,355.6182
856.3,1830.2892,355.69458
856.4,1805.2305,355.72614
856.5,1780.514,355.7134
856.6,1756.139,355.657
856.7,1732.1045,355.55762
856.8,1708.4092,355.41583
856.9,1685.0518,355.2323
857,1662.0305,355.00772
857.1,1639.344,354.74274
857.2,1616.9901,354.43802
857.3,1594.9669,354.0943
857.4,1573.2722,353.71225
857.5,1551.9037,353.29257
857.6,1530.859,352.836
857.7,1510.1355,352.3432
857.8,1489.7306,351.8149
857.9,1469.6415,351.25186
858,1449.8654,350.65475
858.1,1430.3992,350.02432
858.2,1411.24,349.3613
858.3,1392.3848,348.6664
858.4,1373.8303,347.94034
858.5,1355.5732,347.18384
858.6,1337.6105,346.39758
858.7,1319.9385,345.58237
858.8,1302.5541,344.73883
858.9,1285.4536,343.8677
859,1268.6339,342.9697
859.1,1252.0913,342.0455
859.2,1235.8223,341.09583
859.3,1219.8232,340.12137
859.4,1204.0908,339.12277
859.5,1188.6213,338.1007
859.6,1173.4113,337.0559
859.7,1158.4569,335.98898
859.8,1143.7548,334.9006
859.9,1129.3014,333.79144
860,1115.0929,332.66208
860.1,1101.126,331.5132
860.2,1087.397,330.34543
860.3,1073.9023,329.15936
860.4,1060.6384,327.95563
860.5,1047.602,326.7348
860.6,1034.7893,325.49747
860.7,1022.197,324.24423
860.8,1009.8216,322.97568
860.9,997.65967,321.69235
861,985.7078,320.3948
861.1,973.96265,319.0836
861.2,962.42084,317.75922
861.3,951.0791,316.42227
861.4,939.93414,315.0732
861.5,928.98267,313.7126
861.6,918.22156,312.3409
861.7,907.6476,310.95862
861.8,897.2576,309.56622
861.9,887.0485,308.16418
862,877.01733,306.75296
862.1,867.1609,305.33304
862.2,857.4763,303.90485
862.3,847.96063,302.4688
862.4,838.6109,301.02536
862.5,829.42426,299.57492
862.6,820.3979,298.11792
862.7,811.529,296.6547
862.8,802.8148,295.1857
862.9,794.2526,293.71127
863,785.83984,292.2318
863.1,777.5737,290.74768
863.2,769.4518,289.25925
863.3,761.47144,287.76685
863.4,753.6301,286.27084
863.5,745.9254,284.7715
863.6,738.35486,283.26923
863.7,730.91614,281.7643
863.8,723.6068,280.25705
863.9,716.4246,278.74774
864,709.3673,277.2367
864.1,702.43256,275.72418
864.2,695.6183,274.21054
864.3,688.9222,272.69595
864.4,682.3423,271.18076
864.5,675.87646,269.66516
864.6,669.5226,268.14948
864.7,663.27875,266.63388
864.8,657.14294,265.11865
864.9,651.11316,263.60403
865,645.18756,262.0902
865.1,639.3643,260.57745
865.2,633.6415,259.06595
865.3,628.01733,257.55588
865.4,622.4901,256.0475
865.5,617.058,254.54095
865.6,611.71936,253.03648
865.7,606.4725,251.53424
865.8,601.31573,250.03441
865.9,596.2475,248.53717
866,591.26624,247.0427
866.1,586.3703,245.55113
866.2,581.5583,244.06267
866.3,576.8286,242.57742
866.4,572.1799,241.09558
866.5,567.6106,239.61725
866.6,563.1194,238.1426
866.7,558.70483,236.67175
866.8,554.3656,235.20485
866.9,550.10034,233.742
867,545.9078,232.28334
867.1,541.7867,230.829
867.2,537.73566,229.37906
867.3,533.7536,227.93365
867.4,529.8393,226.49289
867.5,525.99146,225.05687
867.6,522.20905,223.62567
867.7,518.49084,222.19943
867.8,514.83575,220.7782
867.9,511.2427,219.36209
868,507.71063,217.95119
868.1,504.23843,216.54556
868.2,500.82513,215.1453
868.3,497.4697,213.75047
868.4,494.17114,212.36115
868.5,490.9285,210.97742
868.6,487.74078,209.59932
868.7,484.6071,208.22694
868.8,481.52652,206.86034
868.9,478.49817,205.49957
869,475.52112,204.14468
869.1,472.59454,202.79573
869.2,469.7176,201.45277
869.3,466.8894,200.11586
869.4,464.10922,198.78502
869.5,461.37625,197.46031
869.6,458.68964,196.14178
869.7,456.04868,194.82945
869.8,453.4526,193.52338
869.9,450.9007,192.22359
870,448.3922,190.9301
870.1,445.92645,189.64297
870.2,443.50272,188.36221
870.3,441.12033,187.08784
870.4,438.77866,185.81992
870.5,436.477,184.55844
870.6,434.2147,183.30342
870.7,431.99118,182.05492
870.8,429.80582,180.8129
870.9,427.658,179.57742
871,425.54712,178.3485
871.1,423.47263,177.12611
871.2,421.43393,175.91031
871.3,419.43045,174.70108
871.4,417.4617,173.49844
871.5,415.52707,172.3024
871.6,413.6261,171.11296
871.7,411.75824,169.93013
871.8,409.923,168.75392
871.9,408.11987,167.58432
872,406.34836,166.42134
872.1,404.608,165.26498
872.2,402.89832,164.11525
872.3,401.21884,162.97212
872.4,399.56915,161.83562
872.5,397.94882,160.70573
872.6,396.35736,159.58244
872.7,394.79437,158.46576
872.8,393.25943,157.35567
872.9,391.75214,156.25217
873,390.27213,155.15526
873.1,388.81894,154.0649
873.2,387.3922,152.98111
873.3,385.99158,151.90387
873.4,384.61667,150.83318
873.5,383.2671,149.769
873.6,381.94254,148.71135
873.7,380.6426,147.66019
873.8,379.36697,146.61551
873.9,378.11533,145.57732
874,376.8873,144.54556
874.1,375.6826,143.52026
874.2,374.50085,142.50137
874.3,373.3418,141.48889
874.4,372.2051,140.4828
874.5,371.09048,139.48308
874.6,369.99765,138.48972
874.7,368.9263,137.50267
874.8,367.87613,136.52194
874.9,366.8469,135.5475
875,365.83832,134.57933
875.1,364.8501,133.6174
875.2,363.882,132.66171
875.3,362.93375,131.71222
875.4,362.0051,130.7689
875.5,361.0958,129.83176
875.6,360.20563,128.90074
875.7,359.3343,127.975845
875.8,358.4816,127.05704
875.9,357.6473,126.14429
876,356.8312,125.23758
876.1,356.03302,124.33689
876.2,355.2526,123.44219
876.3,354.48965,122.55345
876.4,353.74405,121.670654
876.5,353.01553,120.79378
876.6,352.3039,119.92278
876.7,351.60895,119.05765
876.8,350.93054,118.19835
876.9,350.2684,117.344864
877,349.6224,116.497154
877.1,348.9923,115.655205
877.2,348.378,114.818985
877.3,347.77924,113.98846
877.4,347.1959,113.16361
877.5,346.62778,112.344406
877.6,346.0747,111.530815
877.7,345.5365,110.72282
877.8,345.01306,109.92039
877.9,344.50415,109.12348
878,344.00967,108.332085
878.1,343.52948,107.546165
878.2,343.06335,106.7657
878.3,342.61118,105.99065
878.4,342.17282,105.22099
878.5,341.74814,104.4567
878.6,341.33698,103.69774
878.7,340.9392,102.94409
878.8,340.5547,102.19572
878.9,340.1833,101.45259
879,339.82486,100.71468
879.1,339.4793,99.98197
879.2,339.14648,99.25442
879.3,338.82626,98.532
879.4,338.51852,97.81468
879.5,338.22314,97.10245
879.6,337.94003,96.395256
879.7,337.66907,95.69308
879.8,337.4101,94.995895
879.9,337.16306,94.303665
880,336.9278,93.61637
880.1,336.70422,92.93398
880.2,336.49228,92.25646
880.3,336.29178,91.58379
880.4,336.1027,90.91594
880.5,335.92487,90.25287
880.6,335.75824,89.59456
880.7,335.6027,88.94098
880.8,335.45813,88.2921
880.9,335.3245,87.647896
881,335.20166,87.00833
881.1,335.08954,86.37338
881.2,334.98807,85.74303
881.3,334.89713,85.11723
881.4,334.81665,84.495964
881.5,334.74658,83.8792
881.6,334.68677,83.266914
881.7,334.6372,82.65907
881.8,334.59778,82.05565
881.9,334.5684,81.45662
882,334.549,80.861946
882.1,334.53955,80.271614
882.2,334.53992,79.68559
882.3,334.55005,79.10384
882.4,334.56985,78.52635
882.5,334.5993,77.95309
882.6,334.63834,77.38402
882.7,334.68683,76.81912
882.8,334.74478,76.25837
882.9,334.81207,75.70174
883,334.88867,75.149185
883.1,334.9745,74.60071
883.2,335.0695,74.05626
883.3,335.1736,73.51582
883.4,335.2868,72.97937
883.5,335.409,72.44688
883.6,335.54013,71.91831
883.7,335.68015,71.393654
883.8,335.829,70.87287
883.9,335.98666,70.35594
884,336.153,69.84284
884.1,336.32806,69.33354
884.2,336.51175,68.82802
884.3,336.704,68.32624
884.4,336.9048,67.82819
884.5,337.11407,67.33385
884.6,337.3318,66.84317
884.7,337.55786,66.35614
884.8,337.79233,65.87274
884.9,338.03506,65.39294
885,338.28607,64.91671
885.1,338.5453,64.44403
885.2,338.8127,63.97488
885.3,339.08823,63.50923
885.4,339.3719,63.04706
885.5,339.66357,62.58834
885.6,339.96326,62.133053
885.7,340.27097,61.681168
885.8,340.5866,61.232666
885.9,340.91013,60.78752
886,341.24155,60.345715
886.1,341.5808,59.907215
886.2,341.9279,59.472008
886.3,342.2827,59.040062
886.4,342.6453,58.611362
886.5,343.01556,58.18588
886.6,343.39352,57.763596
886.7,343.77914,57.344486
886.8,344.17236,56.928524
886.9,344.57318,56.515697
887,344.98157,56.105972
887.1,345.3975,55.699337
887.2,345.8209,55.29576
887.3,346.2518,54.89523
887.4,346.69016,54.497715
887.5,347.13593,54.103203
887.6,347.5891,53.711662
887.7,348.04968,53.323082
887.8,348.5176,52.93743
887.9,348.99286,52.554695
888,349.4754,52.174854
888.1,349.96527,51.797882
888.2,350.46237,51.42376
