Time,x,y,z
3.48,-0.008097058,-0.010934539,21.38909
3.49,-0.008387463,-0.011363145,21.31436
3.5,-0.008692017,-0.011813156,21.239891
3.51,-0.00901145,-0.012285717,21.165684
3.52,-0.009346688,-0.012782285,21.091734
3.53,-0.009698483,-0.0133040445,21.018044
3.54,-0.010067714,-0.013852378,20.94461
3.55,-0.010455308,-0.014428743,20.871435
3.56,-0.010862235,-0.015034673,20.798513
3.57,-0.01128956,-0.01567185,20.72585
3.58,-0.011738549,-0.016342277,20.653437
3.59,-0.01221028,-0.017047659,20.581278
3.6,-0.012705996,-0.017789964,20.509373
3.61,-0.013227005,-0.018571265,20.437717
3.62,-0.013774686,-0.01939375,20.366314
3.63,-0.014350604,-0.020259913,20.295158
3.64,-0.014956485,-0.021172507,20.224253
3.65,-0.015593886,-0.022134006,20.153595
3.66,-0.016264578,-0.023147233,20.083185
3.67,-0.016970422,-0.024215158,20.013021
3.68,-0.017713381,-0.025340917,19.943102
3.69,-0.018495789,-0.026528256,19.873428
3.7,-0.019319987,-0.027780939,19.803999
3.71,-0.02018825,-0.029102605,19.734812
3.72,-0.02110311,-0.030497316,19.665867
3.73,-0.022067234,-0.03196936,19.597164
3.74,-0.023083435,-0.033523265,19.5287
3.75,-0.024155231,-0.035164732,19.460478
3.76,-0.025285786,-0.036898855,19.392494
3.77,-0.026478447,-0.038731042,19.324749
3.78,-0.027736863,-0.04066719,19.257242
3.79,-0.029064879,-0.04271353,19.189972
3.8,-0.030466558,-0.04487663,19.122938
3.81,-0.031947166,-0.047165126,19.056139
3.82,-0.033510942,-0.04958586,18.989574
3.83,-0.035162855,-0.052146923,18.923244
3.84,-0.03690817,-0.05485689,18.85715
3.85,-0.03875243,-0.057724804,18.791286
3.86,-0.040702518,-0.060761936,18.725655
3.87,-0.04276483,-0.06397875,18.660255
3.88,-0.044946034,-0.06738611,18.595089
3.89,-0.0472534,-0.070995964,18.530151
3.9,-0.049694635,-0.074820936,18.465445
3.91,-0.05227855,-0.07887552,18.400969
3.92,-0.055014446,-0.083175056,18.336721
3.93,-0.057911396,-0.08773442,18.272703
3.94,-0.06097941,-0.09257013,18.208914
3.95,-0.06422909,-0.097699665,18.145355
3.96,-0.067672946,-0.10314375,18.082024
3.97,-0.07132301,-0.1089223,18.01892
3.98,-0.07519213,-0.115056574,17.956047
3.99,-0.079294115,-0.12156945,17.893402
4,-0.08364529,-0.12848803,17.830986
4.01,-0.088261254,-0.1358382,17.7688
4.02,-0.09315907,-0.14364831,17.706844
4.03,-0.098357,-0.15194875,17.64512
4.04,-0.103875615,-0.16077377,17.583628
4.05,-0.109735504,-0.17015766,17.52237
4.06,-0.11595903,-0.1801377,17.461346
4.07,-0.12257016,-0.19075389,17.400558
4.08,-0.12959537,-0.20205079,17.340012
4.09,-0.13706164,-0.21407345,17.279705
4.1,-0.14499809,-0.22687073,17.219643
4.11,-0.15343617,-0.2404954,17.159826
4.12,-0.1624106,-0.25500566,17.100264
4.13,-0.17195663,-0.2704607,17.040956
4.14,-0.18211243,-0.28692478,16.981909
4.15,-0.19292028,-0.30446926,16.92313
4.16,-0.20442437,-0.32316864,16.864626
4.17,-0.21667153,-0.343102,16.806404
4.18,-0.2297125,-0.36435506,16.748472
4.19,-0.24360263,-0.38702127,16.690844
4.2,-0.25839937,-0.4111979,16.633528
4.21,-0.27416486,-0.43699014,16.57654
4.22,-0.29096743,-0.46451363,16.519896
4.23,-0.30887803,-0.49388856,16.463612
4.24,-0.32797313,-0.5252446,16.40771
4.25,-0.34833646,-0.5587236,16.352213
4.26,-0.37005553,-0.59447426,16.297148
4.27,-0.3932248,-0.63265675,16.242544
4.28,-0.41794717,-0.67344576,16.18844
4.29,-0.4443308,-0.717025,16.13487
4.3,-0.47249237,-0.76359266,16.081884
4.31,-0.50255793,-0.8133626,16.029533
4.32,-0.534661,-0.8665616,15.977875
4.33,-0.5689461,-0.92343485,15.926979
4.34,-0.6055679,-0.9842443,15.876922
4.35,-0.6446912,-1.0492696,15.827792
4.36,-0.6864944,-1.1188121,15.779693
4.37,-0.7311669,-1.1931921,15.732738
4.38,-0.77891266,-1.2727532,15.68706
4.39,-0.8299498,-1.3578626,15.642812
4.4,-0.88451105,-1.4489113,15.6001625
4.41,-0.94284695,-1.5463173,15.559315
4.42,-1.0052238,-1.6505255,15.52049
4.43,-1.0719267,-1.7620085,15.483948
4.44,-1.1432606,-1.8812689,15.449984
4.45,-1.2195497,-2.0088394,15.41893
4.46,-1.3011404,-2.1452813,15.391181
4.47,-1.3884008,-2.2911904,15.367171
4.48,-1.4817215,-2.447187,15.347409
4.49,-1.5815176,-2.6139266,15.33246
4.5,-1.688227,-2.7920864,15.322985
4.51,-1.8023131,-2.982373,15.319722
4.52,-1.9242615,-3.1855059,15.323528
4.53,-2.054582,-3.402223,15.33537
4.54,-2.1938062,-3.6332657,15.356345
4.55,-2.3424845,-3.879369,15.387701
4.56,-2.5011864,-4.141256,15.430846
4.57,-2.6704926,-4.4196067,15.487373
4.58,-2.8509917,-4.715049,15.559074
4.59,-3.0432713,-5.0281215,15.647967
4.6,-3.2479088,-5.359244,15.756309
4.61,-3.4654593,-5.7086773,15.886611
4.62,-3.6964402,-6.076473,16.04166
4.63,-3.941313,-6.462421,16.224524
4.64,-4.200459,-6.8659744,16.438557
4.65,-4.474153,-7.2861767,16.687397
4.66,-4.762528,-7.7215657,16.97494
4.67,-5.065536,-8.170079,17.305307
4.68,-5.3829064,-8.628947,17.682793
4.69,-5.71409,-9.094581,18.111765
4.7,-6.0582056,-9.56246,18.596554
4.71,-6.413977,-10.027026,19.141293
4.72,-6.7796655,-10.481599,19.74971
4.73,-7.153005,-10.918324,20.424875
4.74,-7.531142,-11.328166,21.168911
4.75,-7.9105797,-11.7009735,21.98266
4.76,-8.287139,-12.02563,22.865316
4.77,-8.655946,-12.290318,23.814064
4.78,-9.011446,-12.482893,24.823744
4.79,-9.347463,-12.591398,25.886587
4.8,-9.657304,-12.604676,26.992048
4.81,-9.933918,-12.513103,28.126833
4.82,-10.170116,-12.309339,29.275095
